               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  28,              0.0284,            0.048399,           0.0095717,             0.97231,             0.95135,             0.95589,             0.67536,            0.028052,            0.056979,           0.0053729,            0.007327,            0.007327,            0.007327
                  29,            0.028216,            0.048015,           0.0094478,             0.97134,             0.95165,             0.95742,             0.67783,             0.02801,            0.056821,           0.0055279,            0.007228,            0.007228,            0.007228
                  30,            0.028031,             0.04799,           0.0093191,             0.97367,             0.94998,             0.95607,             0.67804,            0.027961,             0.05682,            0.005239,            0.007129,            0.007129,            0.007129
                  31,             0.02807,            0.048047,           0.0091342,             0.97311,             0.94802,             0.95555,             0.67895,            0.027827,            0.056641,           0.0052841,             0.00703,             0.00703,             0.00703
                  32,            0.027862,            0.048239,           0.0090012,             0.97528,             0.94894,             0.95646,             0.67919,             0.02805,            0.057063,           0.0052991,            0.006931,            0.006931,            0.006931
                  33,            0.027645,            0.047135,           0.0088699,             0.97377,             0.95302,             0.95607,             0.67758,            0.028057,            0.057167,           0.0051987,            0.006832,            0.006832,            0.006832
                  34,            0.027569,            0.047316,           0.0086608,             0.97591,             0.95088,             0.95675,              0.6795,            0.027876,            0.056937,           0.0052304,            0.006733,            0.006733,            0.006733
                  35,            0.027551,            0.047391,           0.0086664,             0.97347,             0.95212,             0.95529,             0.68017,            0.027907,             0.05693,           0.0052869,            0.006634,            0.006634,            0.006634
                  36,            0.027427,            0.047171,           0.0086015,              0.9754,             0.95075,              0.9563,             0.67986,            0.027998,            0.056949,           0.0051681,            0.006535,            0.006535,            0.006535
                  37,            0.027276,            0.047242,            0.008332,              0.9757,             0.95031,             0.95693,             0.68042,            0.028084,            0.057077,            0.005153,            0.006436,            0.006436,            0.006436
                  38,            0.027343,            0.047103,           0.0083453,             0.97651,             0.95036,             0.95549,             0.67992,            0.027951,            0.056952,           0.0051591,            0.006337,            0.006337,            0.006337
                  39,            0.026993,            0.046163,           0.0081175,             0.97521,             0.95158,             0.95596,             0.68062,            0.027883,            0.057022,           0.0051147,            0.006238,            0.006238,            0.006238
                  40,            0.027016,            0.046182,           0.0081261,             0.97478,             0.95265,             0.95613,              0.6799,            0.027905,            0.057083,           0.0052829,            0.006139,            0.006139,            0.006139
                  41,            0.026901,            0.045963,           0.0081476,             0.97423,             0.95207,             0.95646,             0.67998,            0.027937,            0.057145,           0.0051699,             0.00604,             0.00604,             0.00604
                  42,            0.026893,            0.046412,           0.0079257,             0.97591,             0.95053,             0.95492,             0.67886,            0.027929,            0.057229,           0.0052642,            0.005941,            0.005941,            0.005941
                  43,            0.026505,            0.045683,           0.0077142,             0.97528,             0.95202,             0.95536,             0.67996,            0.027937,            0.057314,           0.0052194,            0.005842,            0.005842,            0.005842
                  44,            0.026645,            0.046056,           0.0076496,               0.975,             0.95368,             0.95601,             0.68006,             0.02802,            0.057442,           0.0051753,            0.005743,            0.005743,            0.005743
                  45,            0.026364,            0.045936,            0.007465,             0.97535,             0.95302,             0.95609,             0.68047,            0.028053,            0.057498,           0.0052174,            0.005644,            0.005644,            0.005644
                  46,            0.026463,            0.045716,           0.0075353,             0.97504,             0.95355,             0.95598,             0.68007,              0.0281,             0.05767,           0.0053141,            0.005545,            0.005545,            0.005545
                  47,            0.026178,            0.045076,           0.0073479,             0.97511,             0.95374,             0.95601,             0.67979,            0.028101,            0.057726,           0.0053041,            0.005446,            0.005446,            0.005446
                  48,            0.026228,             0.04479,           0.0072879,             0.97408,             0.95345,             0.95587,             0.67942,            0.028073,            0.057603,           0.0052431,            0.005347,            0.005347,            0.005347
                  49,            0.026113,            0.045016,           0.0071848,             0.97422,             0.95266,             0.95564,             0.67989,            0.028094,             0.05762,           0.0052067,            0.005248,            0.005248,            0.005248
                  50,            0.025974,            0.045123,           0.0070669,             0.97438,             0.95271,             0.95524,             0.67892,            0.028133,            0.057757,           0.0052378,            0.005149,            0.005149,            0.005149
                  51,            0.025831,            0.045192,            0.007008,             0.97532,             0.95249,             0.95492,             0.67837,            0.028199,            0.057807,           0.0052147,             0.00505,             0.00505,             0.00505
                  52,            0.025759,            0.045022,           0.0069589,             0.97562,             0.95181,             0.95509,             0.67839,            0.028209,             0.05788,           0.0051955,            0.004951,            0.004951,            0.004951
                  53,            0.025612,            0.044311,            0.006915,             0.97508,             0.95263,             0.95508,             0.67774,              0.0282,            0.057965,           0.0052275,            0.004852,            0.004852,            0.004852
                  54,            0.025524,            0.044177,           0.0067411,             0.97451,               0.954,             0.95468,             0.67781,            0.028187,            0.058039,           0.0051967,            0.004753,            0.004753,            0.004753
                  55,            0.025547,            0.044466,           0.0067772,             0.97424,              0.9542,              0.9545,             0.67842,            0.028171,            0.058084,           0.0051766,            0.004654,            0.004654,            0.004654
                  56,            0.025395,             0.04396,           0.0065742,             0.97399,             0.95412,             0.95464,             0.67857,            0.028194,            0.058172,           0.0051683,            0.004555,            0.004555,            0.004555
                  57,            0.025153,            0.043376,           0.0064777,             0.97455,             0.95346,             0.95447,             0.67839,            0.028197,             0.05825,           0.0051682,            0.004456,            0.004456,            0.004456
                  58,             0.02518,            0.043798,            0.006464,             0.97428,             0.95383,             0.95465,             0.67886,            0.028194,            0.058325,           0.0051555,            0.004357,            0.004357,            0.004357
                  59,            0.024976,            0.043302,           0.0062846,             0.97417,             0.95384,             0.95489,               0.679,            0.028189,            0.058402,           0.0051564,            0.004258,            0.004258,            0.004258
                  60,            0.024901,            0.042946,           0.0063288,             0.97362,             0.95427,             0.95463,             0.67877,            0.028185,            0.058471,           0.0051615,            0.004159,            0.004159,            0.004159
                  61,            0.024927,            0.043414,           0.0061951,             0.97402,              0.9543,             0.95492,             0.67868,            0.028166,            0.058543,            0.005182,             0.00406,             0.00406,             0.00406
                  62,            0.024812,            0.043456,           0.0061327,             0.97315,             0.95435,             0.95464,             0.67863,            0.028159,            0.058613,           0.0051911,            0.003961,            0.003961,            0.003961
                  63,             0.02469,             0.04279,           0.0060836,              0.9732,             0.95399,             0.95458,             0.67815,            0.028159,            0.058676,           0.0052094,            0.003862,            0.003862,            0.003862
                  64,            0.024519,            0.042643,           0.0059859,             0.97268,              0.9543,             0.95473,             0.67824,            0.028162,            0.058722,            0.005225,            0.003763,            0.003763,            0.003763
                  65,            0.024436,             0.04254,           0.0059338,             0.97298,             0.95384,             0.95464,              0.6778,            0.028168,            0.058755,           0.0052372,            0.003664,            0.003664,            0.003664
                  66,            0.024258,            0.042158,           0.0059035,             0.97309,             0.95364,              0.9546,             0.67828,            0.028156,             0.05879,           0.0052245,            0.003565,            0.003565,            0.003565
                  67,            0.024118,            0.042322,           0.0057609,             0.97313,              0.9536,             0.95464,             0.67783,            0.028161,            0.058811,           0.0052254,            0.003466,            0.003466,            0.003466
                  68,            0.024339,            0.042444,           0.0058159,             0.97312,             0.95354,             0.95465,             0.67809,             0.02817,             0.05884,           0.0052219,            0.003367,            0.003367,            0.003367
                  69,            0.023979,            0.041979,            0.005694,             0.97284,             0.95335,             0.95472,             0.67807,            0.028176,            0.058879,           0.0052232,            0.003268,            0.003268,            0.003268
                  70,             0.02392,            0.041342,           0.0056213,             0.97299,             0.95339,             0.95465,             0.67796,            0.028182,            0.058925,           0.0052199,            0.003169,            0.003169,            0.003169
                  71,            0.023664,            0.041584,           0.0054426,             0.97315,             0.95319,             0.95479,             0.67802,            0.028188,             0.05896,           0.0052229,             0.00307,             0.00307,             0.00307
                  72,            0.023803,            0.041578,           0.0055276,             0.97298,             0.95308,             0.95477,             0.67819,            0.028184,            0.058998,           0.0052306,            0.002971,            0.002971,            0.002971
                  73,            0.023705,            0.041718,           0.0053714,             0.97297,             0.95301,             0.95482,             0.67788,            0.028182,            0.059023,           0.0052424,            0.002872,            0.002872,            0.002872
                  74,            0.023436,            0.040663,           0.0053001,             0.97243,             0.95289,             0.95454,             0.67776,            0.028181,            0.059057,           0.0052558,            0.002773,            0.002773,            0.002773
                  75,            0.023407,            0.040623,           0.0053125,             0.97255,             0.95255,             0.95439,             0.67767,            0.028179,            0.059095,           0.0052645,            0.002674,            0.002674,            0.002674
                  76,            0.023176,            0.040214,           0.0051072,              0.9728,             0.95234,             0.95436,             0.67766,             0.02818,            0.059139,           0.0052735,            0.002575,            0.002575,            0.002575
                  77,            0.023002,            0.040437,           0.0050242,             0.97252,             0.95252,             0.95435,             0.67776,             0.02818,             0.05917,           0.0052829,            0.002476,            0.002476,            0.002476
                  78,            0.022961,            0.040279,           0.0050338,             0.97271,             0.95248,             0.95442,             0.67756,            0.028183,            0.059217,           0.0052947,            0.002377,            0.002377,            0.002377
                  79,            0.022923,            0.040398,           0.0050075,             0.97254,             0.95259,             0.95441,             0.67769,            0.028184,            0.059242,           0.0053001,            0.002278,            0.002278,            0.002278
                  80,            0.022912,            0.040094,           0.0049154,             0.97251,             0.95236,             0.95432,             0.67775,            0.028184,            0.059292,            0.005305,            0.002179,            0.002179,            0.002179
                  81,            0.022725,            0.039891,           0.0048962,             0.97327,             0.95135,             0.95434,             0.67774,            0.028184,            0.059326,            0.005313,             0.00208,             0.00208,             0.00208
                  82,            0.022623,            0.039044,           0.0048491,             0.97361,             0.95141,             0.95425,             0.67739,            0.028188,            0.059363,           0.0053192,            0.001981,            0.001981,            0.001981
                  83,            0.022408,            0.038989,            0.004771,             0.97378,             0.95148,              0.9543,             0.67742,            0.028192,             0.05941,           0.0053235,            0.001882,            0.001882,            0.001882
                  84,             0.02232,            0.038844,           0.0046624,             0.97392,             0.95118,             0.95428,              0.6773,            0.028197,            0.059451,           0.0053312,            0.001783,            0.001783,            0.001783
                  85,            0.022171,            0.039001,           0.0045451,             0.97384,             0.95126,             0.95418,             0.67736,            0.028205,            0.059481,           0.0053371,            0.001684,            0.001684,            0.001684
                  86,            0.022145,            0.038917,           0.0045678,             0.97363,             0.95109,             0.95403,             0.67731,            0.028214,            0.059527,           0.0053449,            0.001585,            0.001585,            0.001585
                  87,            0.021932,              0.0387,           0.0045317,             0.97328,             0.95085,             0.95385,             0.67742,            0.028221,            0.059577,           0.0053527,            0.001486,            0.001486,            0.001486
                  88,            0.021751,            0.038147,           0.0044402,             0.97292,             0.95093,             0.95374,             0.67715,            0.028231,            0.059633,           0.0053601,            0.001387,            0.001387,            0.001387
                  89,            0.021727,            0.038069,           0.0043382,             0.97326,              0.9511,             0.95386,             0.67728,            0.028242,            0.059685,           0.0053715,            0.001288,            0.001288,            0.001288
                  90,            0.021582,            0.038345,           0.0043169,             0.97328,              0.9511,             0.95386,             0.67717,             0.02825,            0.059744,            0.005379,            0.001189,            0.001189,            0.001189
                  91,            0.021407,            0.037444,           0.0042421,             0.97308,             0.95105,             0.95376,             0.67722,            0.028257,            0.059794,           0.0053864,             0.00109,             0.00109,             0.00109
                  92,            0.021252,            0.037025,           0.0041111,             0.97291,             0.95116,             0.95387,             0.67712,            0.028264,            0.059858,           0.0053949,            0.000991,            0.000991,            0.000991
                  93,            0.021248,            0.037095,           0.0041332,              0.9728,             0.95144,             0.95393,             0.67722,            0.028273,            0.059924,           0.0054044,            0.000892,            0.000892,            0.000892
                  94,            0.020942,            0.037101,           0.0040046,             0.97284,             0.95147,             0.95396,             0.67728,            0.028281,            0.059982,           0.0054163,            0.000793,            0.000793,            0.000793
                  95,            0.020886,            0.036578,            0.004005,              0.9727,             0.95146,             0.95382,              0.6773,            0.028287,            0.060061,           0.0054291,            0.000694,            0.000694,            0.000694
                  96,            0.020869,            0.037156,           0.0040079,             0.97263,             0.95137,             0.95364,             0.67735,            0.028292,             0.06013,           0.0054396,            0.000595,            0.000595,            0.000595
                  97,            0.020687,            0.036386,           0.0039418,             0.97249,             0.95145,             0.95369,             0.67776,            0.028298,            0.060198,           0.0054519,            0.000496,            0.000496,            0.000496
                  98,            0.020539,            0.035952,           0.0038333,             0.97238,              0.9514,             0.95371,             0.67786,            0.028306,            0.060277,           0.0054639,            0.000397,            0.000397,            0.000397
                  99,            0.020569,            0.036267,           0.0038456,             0.97243,             0.95136,             0.95375,             0.67787,            0.028312,            0.060343,           0.0054761,            0.000298,            0.000298,            0.000298
